"SiglaEmpresa";"NumeroVoo";"DI";"TipoLinha";"AeroportoOrigem";"AeroportoDestino";"PartidaPrevista";"PartidaReal";"ChegadaPrevista";"ChegadaReal";"Situacao";"Justificativa"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"18/12/2014 03:17";"18/12/2014 05:23";"18/12/2014 06:29";"18/12/2014 08:47";"Realizado";"AR"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"24/12/2014 03:17";"24/12/2014 05:15";"24/12/2014 06:29";"24/12/2014 08:08";"Realizado";"RA"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"03/12/2014 03:17";"03/12/2014 03:49";"03/12/2014 06:29";"03/12/2014 06:53";"Realizado";"TD"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"17/12/2014 03:17";"17/12/2014 03:31";"17/12/2014 06:29";"17/12/2014 06:50";"Realizado";"AR"
"AZU";" 2535";"0";"N";"SBSV";"SBRJ";"24/12/2014 04:20";"24/12/2014 04:24";"24/12/2014 06:29";"24/12/2014 06:38";"Realizado";"HD"
"AZU";" 2535";"0";"N";"SBSV";"SBRJ";"27/12/2014 04:20";"27/12/2014 04:27";"27/12/2014 06:29";"27/12/2014 06:38";"Realizado";"HD"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"10/12/2014 03:17";"10/12/2014 03:35";"10/12/2014 06:29";"10/12/2014 06:38";"Realizado";"AR"
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"03/12/2014 05:30";"03/12/2014 05:30";"03/12/2014 06:29";"03/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"15/12/2014 05:30";"15/12/2014 05:30";"15/12/2014 06:29";"15/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"15/12/2014 03:17";"15/12/2014 03:17";"15/12/2014 06:29";"15/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"22/12/2014 03:17";"22/12/2014 03:17";"22/12/2014 06:29";"22/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSV";"SBRJ";"22/12/2014 04:20";"22/12/2014 04:20";"22/12/2014 06:29";"22/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"26/12/2014 03:17";"26/12/2014 03:17";"26/12/2014 06:29";"26/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"17/12/2014 05:30";"17/12/2014 05:30";"17/12/2014 06:29";"17/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"30/12/2014 03:17";"30/12/2014 03:17";"30/12/2014 06:29";"30/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"18/12/2014 05:30";"18/12/2014 05:30";"18/12/2014 06:29";"18/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"29/12/2014 03:17";"29/12/2014 03:17";"29/12/2014 06:29";"29/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"11/12/2014 03:17";"11/12/2014 03:17";"11/12/2014 06:29";"11/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"31/12/2014 03:17";"31/12/2014 03:17";"31/12/2014 06:29";"31/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"07/12/2014 03:17";"  ";"07/12/2014 06:29";"  ";"Cancelado";"XN"
"AZU";" 2535";"0";"R";"SBSV";"SBRJ";"31/12/2014 04:20";"31/12/2014 04:20";"31/12/2014 06:29";"31/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"06/12/2014 05:30";"06/12/2014 05:30";"06/12/2014 06:29";"06/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"06/12/2014 03:17";"06/12/2014 03:17";"06/12/2014 06:29";"06/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSV";"SBRJ";"25/12/2014 04:20";"  ";"25/12/2014 06:29";"  ";"Cancelado";"XN"
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"09/12/2014 05:30";"09/12/2014 05:30";"09/12/2014 06:29";"09/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"20/12/2014 03:17";"20/12/2014 03:17";"20/12/2014 06:29";"20/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"05/12/2014 05:30";"  ";"05/12/2014 06:29";"  ";"Cancelado";"XT"
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"02/12/2014 05:30";"02/12/2014 05:30";"02/12/2014 06:29";"02/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"05/12/2014 03:17";"05/12/2014 03:17";"05/12/2014 06:29";"05/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"28/12/2014 03:17";"  ";"28/12/2014 06:29";"  ";"Cancelado";"XN"
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"20/12/2014 05:30";"20/12/2014 05:30";"20/12/2014 06:29";"20/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"02/12/2014 03:17";"02/12/2014 03:17";"02/12/2014 06:29";"02/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"25/12/2014 03:17";"25/12/2014 03:17";"25/12/2014 06:29";"25/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"09/12/2014 03:17";"09/12/2014 03:17";"09/12/2014 06:29";"09/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"04/12/2014 05:30";"04/12/2014 05:30";"04/12/2014 06:29";"04/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"27/12/2014 03:17";"27/12/2014 03:17";"27/12/2014 06:29";"27/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"04/12/2014 03:17";"04/12/2014 03:17";"04/12/2014 06:29";"04/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"21/12/2014 03:17";"  ";"21/12/2014 06:29";"  ";"Cancelado";"XN"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"14/12/2014 03:17";"  ";"14/12/2014 06:29";"  ";"Cancelado";"XN"
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"10/12/2014 05:30";"10/12/2014 05:30";"10/12/2014 06:29";"10/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"13/12/2014 03:17";"13/12/2014 03:17";"13/12/2014 06:29";"13/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"12/12/2014 05:30";"12/12/2014 05:30";"12/12/2014 06:29";"12/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"13/12/2014 05:30";"13/12/2014 05:30";"13/12/2014 06:29";"13/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"12/12/2014 03:17";"12/12/2014 03:17";"12/12/2014 06:29";"12/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"23/12/2014 03:17";"23/12/2014 03:17";"23/12/2014 06:29";"23/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"01/12/2014 03:17";"01/12/2014 03:17";"01/12/2014 06:29";"01/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"01/12/2014 05:30";"01/12/2014 05:30";"01/12/2014 06:29";"01/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"19/12/2014 03:17";"19/12/2014 03:17";"19/12/2014 06:29";"19/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"19/12/2014 05:30";"19/12/2014 05:30";"19/12/2014 06:29";"19/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"16/12/2014 05:30";"16/12/2014 05:30";"16/12/2014 06:29";"16/12/2014 06:29";"Realizado";"  "
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"08/12/2014 03:17";"08/12/2014 03:17";"08/12/2014 06:29";"08/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"R";"SBSJ";"SBRJ";"08/12/2014 05:30";"08/12/2014 05:30";"08/12/2014 06:29";"08/12/2014 06:29";"Realizado";"  "
"AZU";" 2535";"0";"N";"SBSV";"SBRJ";"26/12/2014 04:20";"26/12/2014 04:17";"26/12/2014 06:29";"26/12/2014 06:22";"Realizado";"HD"
"AZU";" 2535";"0";"N";"SBSV";"SBRJ";"30/12/2014 04:20";"30/12/2014 04:20";"30/12/2014 06:29";"30/12/2014 06:20";"Realizado";"HD"
"AZU";" 2535";"0";"N";"SBSV";"SBRJ";"29/12/2014 04:20";"29/12/2014 04:15";"29/12/2014 06:29";"29/12/2014 06:20";"Realizado";"HD"
"TAM";" 3487";"0";"N";"SBSG";"SBGL";"16/12/2014 03:17";"16/12/2014 03:06";"16/12/2014 06:29";"16/12/2014 06:20";"Realizado";"AT"
"AZU";" 2535";"0";"N";"SBSV";"SBRJ";"23/12/2014 04:20";"23/12/2014 04:16";"23/12/2014 06:29";"23/12/2014 06:18";"Realizado";"HD"
"AZU";" 2535";"0";"N";"SBSJ";"SBRJ";"11/12/2014 05:30";"11/12/2014 05:18";"11/12/2014 06:29";"11/12/2014 06:16";"Realizado";"HD"
"TPA";" 0841";"0";"G";"SKBO";"KMIA";"07/12/2014 03:00";"07/12/2014 18:11";"07/12/2014 06:30";"07/12/2014 21:30";"Realizado";"MX"
"GEC";" 8260";"0";"G";"SPIM";"SEQM";"09/12/2014 04:15";"09/12/2014 07:45";"09/12/2014 06:30";"09/12/2014 09:45";"Realizado";"MX"
"TPA";" 0841";"0";"G";"SKBO";"KMIA";"28/12/2014 03:00";"28/12/2014 22:21";"28/12/2014 06:30";"29/12/2014 01:42";"Realizado";"MX"
"TPA";" 0841";"0";"G";"SKBO";"KMIA";"21/12/2014 03:00";"21/12/2014 22:20";"21/12/2014 06:30";"22/12/2014 01:40";"Realizado";"MX"
"GEC";" 8260";"0";"G";"SPIM";"SEQM";"23/12/2014 04:15";"23/12/2014 14:56";"23/12/2014 06:30";"23/12/2014 17:03";"Realizado";"MX"
"CFG";" 5039";"0";"I";"SBFZ";"EDDF";"19/12/2014 21:04";"19/12/2014 20:45";"20/12/2014 06:30";"20/12/2014 05:36";"Realizado";"MX"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"20/12/2014 03:00";"20/12/2014 02:47";"20/12/2014 06:30";"20/12/2014 05:32";"Realizado";"AT"
"CFG";" 5039";"0";"I";"SBFZ";"EDDF";"05/12/2014 21:04";"05/12/2014 20:44";"06/12/2014 06:30";"06/12/2014 05:29";"Realizado";"MX"
"CFG";" 5039";"0";"I";"SBFZ";"EDDF";"12/12/2014 21:04";"12/12/2014 20:45";"13/12/2014 06:30";"13/12/2014 05:20";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"18/12/2014 03:20";"18/12/2014 05:13";"18/12/2014 06:30";"18/12/2014 08:38";"Realizado";"RA"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"03/12/2014 03:20";"03/12/2014 04:10";"03/12/2014 06:30";"03/12/2014 08:07";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"24/12/2014 03:20";"24/12/2014 04:45";"24/12/2014 06:30";"24/12/2014 07:59";"Realizado";"TD"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"19/12/2014 03:20";"19/12/2014 04:37";"19/12/2014 06:30";"19/12/2014 07:52";"Realizado";"RA"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"12/12/2014 03:20";"12/12/2014 04:11";"12/12/2014 06:30";"12/12/2014 07:45";"Realizado";"MX"
"DAL";" 0221";"0";"I";"KATL";"SBBR";"22/12/2014 21:56";"22/12/2014 23:08";"23/12/2014 06:30";"23/12/2014 07:44";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"23/12/2014 03:20";"23/12/2014 04:17";"23/12/2014 06:30";"23/12/2014 07:44";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"16/12/2014 03:20";"16/12/2014 04:11";"16/12/2014 06:30";"16/12/2014 07:44";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"15/12/2014 03:20";"15/12/2014 04:13";"15/12/2014 06:30";"15/12/2014 07:40";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"31/12/2014 03:20";"31/12/2014 04:20";"31/12/2014 06:30";"31/12/2014 07:39";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"25/12/2014 03:20";"25/12/2014 04:10";"25/12/2014 06:30";"25/12/2014 07:36";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"17/12/2014 03:20";"17/12/2014 04:08";"17/12/2014 06:30";"17/12/2014 07:31";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"20/12/2014 03:20";"20/12/2014 04:13";"20/12/2014 06:30";"20/12/2014 07:29";"Realizado";"MX"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"01/12/2014 03:00";"01/12/2014 04:35";"01/12/2014 06:30";"01/12/2014 07:28";"Realizado";"AR"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"30/12/2014 03:20";"30/12/2014 04:13";"30/12/2014 06:30";"30/12/2014 07:27";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"22/12/2014 03:20";"22/12/2014 04:10";"22/12/2014 06:30";"22/12/2014 07:26";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"06/12/2014 03:20";"06/12/2014 04:14";"06/12/2014 06:30";"06/12/2014 07:26";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"09/12/2014 03:20";"09/12/2014 04:10";"09/12/2014 06:30";"09/12/2014 07:26";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"01/12/2014 03:20";"01/12/2014 04:10";"01/12/2014 06:30";"01/12/2014 07:25";"Realizado";"AJ"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"08/12/2014 03:20";"08/12/2014 04:19";"08/12/2014 06:30";"08/12/2014 07:25";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"21/12/2014 03:20";"21/12/2014 04:10";"21/12/2014 06:30";"21/12/2014 07:24";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"29/12/2014 03:20";"29/12/2014 04:11";"29/12/2014 06:30";"29/12/2014 07:22";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"11/12/2014 03:20";"11/12/2014 04:10";"11/12/2014 06:30";"11/12/2014 07:21";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"13/12/2014 03:20";"13/12/2014 04:10";"13/12/2014 06:30";"13/12/2014 07:21";"Realizado";"MX"
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"18/12/2014 03:05";"18/12/2014 03:59";"18/12/2014 06:30";"18/12/2014 07:20";"Realizado";"AR"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"04/12/2014 03:20";"04/12/2014 04:10";"04/12/2014 06:30";"04/12/2014 07:19";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"07/12/2014 03:20";"07/12/2014 04:11";"07/12/2014 06:30";"07/12/2014 07:17";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"28/12/2014 03:20";"28/12/2014 04:10";"28/12/2014 06:30";"28/12/2014 07:17";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"14/12/2014 03:20";"14/12/2014 04:15";"14/12/2014 06:30";"14/12/2014 07:17";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"10/12/2014 03:20";"10/12/2014 04:10";"10/12/2014 06:30";"10/12/2014 07:13";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"05/12/2014 03:20";"05/12/2014 04:07";"05/12/2014 06:30";"05/12/2014 07:12";"Realizado";"MX"
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"27/12/2014 03:20";"27/12/2014 04:10";"27/12/2014 06:30";"27/12/2014 07:11";"Realizado";"MX"
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"23/12/2014 03:05";"23/12/2014 03:38";"23/12/2014 06:30";"23/12/2014 06:58";"Realizado";"WT"
"DAL";" 0221";"0";"I";"KATL";"SBBR";"23/12/2014 21:56";"23/12/2014 22:29";"24/12/2014 06:30";"24/12/2014 06:58";"Realizado";"WO"
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"02/12/2014 03:05";"02/12/2014 03:49";"02/12/2014 06:30";"02/12/2014 06:55";"Realizado";"RA"
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"13/12/2014 03:05";"13/12/2014 03:20";"13/12/2014 06:30";"13/12/2014 06:46";"Realizado";"WA"
"DAL";" 0221";"0";"I";"KATL";"SBBR";"15/12/2014 21:56";"15/12/2014 21:56";"16/12/2014 06:30";"16/12/2014 06:30";"Realizado";"  "
"TPA";" 0850";"0";"G";"SGAS";"SPIM";"17/12/2014 03:00";"  ";"17/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"03/12/2014 03:00";"03/12/2014 03:00";"03/12/2014 06:30";"03/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"17/12/2014 03:05";"  ";"17/12/2014 06:30";"  ";"Cancelado";"XN"
"DAL";" 0221";"0";"I";"KATL";"SBBR";"26/12/2014 21:56";"26/12/2014 21:56";"27/12/2014 06:30";"27/12/2014 06:30";"Realizado";"  "
"TPA";" 0850";"0";"G";"SGAS";"SPIM";"03/12/2014 03:00";"  ";"03/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"15/12/2014 03:00";"15/12/2014 03:00";"15/12/2014 06:30";"15/12/2014 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"22/12/2014 03:00";"22/12/2014 03:00";"22/12/2014 06:30";"22/12/2014 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"26/12/2014 03:00";"26/12/2014 03:00";"26/12/2014 06:30";"26/12/2014 06:30";"Realizado";"  "
"GLO";" 2090";"0";"E";"SBTE";"SBGR";"26/12/2014 03:20";"26/12/2014 03:20";"26/12/2014 06:30";"26/12/2014 06:30";"Realizado";"  "
"CFG";" 5039";"0";"I";"SBFZ";"EDDF";"26/12/2014 21:04";"26/12/2014 21:04";"27/12/2014 06:30";"27/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"03/12/2014 03:05";"  ";"03/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"26/12/2014 03:05";"26/12/2014 03:05";"26/12/2014 06:30";"26/12/2014 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"17/12/2014 03:00";"17/12/2014 03:00";"17/12/2014 06:30";"17/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"03/12/2014 21:56";"03/12/2014 21:56";"04/12/2014 06:30";"04/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"17/12/2014 21:56";"17/12/2014 21:56";"18/12/2014 06:30";"18/12/2014 06:30";"Realizado";"  "
"TPA";" 0850";"0";"G";"SGAS";"SPIM";"18/12/2014 03:00";"  ";"18/12/2014 06:30";"  ";"Cancelado";"XN"
"TAP";" 2520";"0";"I";"SBFZ";"LPPT";"18/12/2014 23:25";"18/12/2014 23:25";"19/12/2014 06:30";"19/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"30/12/2014 03:05";"30/12/2014 03:05";"30/12/2014 06:30";"30/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"18/12/2014 21:56";"18/12/2014 21:56";"19/12/2014 06:30";"19/12/2014 06:30";"Realizado";"  "
"TPA";" 0844";"0";"G";"SPIM";"SKRG";"18/12/2014 03:30";"  ";"18/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"18/12/2014 03:00";"18/12/2014 03:00";"18/12/2014 06:30";"18/12/2014 06:30";"Realizado";"  "
"GEC";" 8260";"0";"G";"SPIM";"SEQM";"30/12/2014 04:15";"30/12/2014 04:15";"30/12/2014 06:30";"30/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"30/12/2014 21:56";"30/12/2014 21:56";"31/12/2014 06:30";"31/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"06/12/2014 03:05";"06/12/2014 03:05";"06/12/2014 06:30";"06/12/2014 06:30";"Realizado";"  "
"TPA";" 0850";"0";"G";"SGAS";"SPIM";"11/12/2014 03:00";"  ";"11/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"11/12/2014 03:00";"11/12/2014 03:00";"11/12/2014 06:30";"11/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"11/12/2014 21:56";"11/12/2014 21:56";"12/12/2014 06:30";"12/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"29/12/2014 21:56";"29/12/2014 21:56";"30/12/2014 06:30";"30/12/2014 06:30";"Realizado";"  "
"MPH";" 0072";"0";"G";"KMIA";"EHAM";"07/12/2014 22:05";"07/12/2014 22:05";"08/12/2014 06:30";"08/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"07/12/2014 03:05";"  ";"07/12/2014 06:30";"  ";"Cancelado";"XN"
"DAL";" 0221";"0";"I";"KATL";"SBBR";"31/12/2014 21:56";"31/12/2014 21:56";"01/01/2015 06:30";"01/01/2015 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"06/12/2014 03:00";"06/12/2014 03:00";"06/12/2014 06:30";"06/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"07/12/2014 21:56";"07/12/2014 21:56";"08/12/2014 06:30";"08/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"31/12/2014 03:05";"31/12/2014 03:22";"31/12/2014 06:30";"31/12/2014 06:30";"Realizado";"RA"
"TPA";" 0850";"0";"G";"SGAS";"SPIM";"31/12/2014 03:00";"  ";"31/12/2014 06:30";"  ";"Cancelado";"XN"
"TPA";" 0844";"0";"G";"SPIM";"SKRG";"11/12/2014 03:30";"  ";"11/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"29/12/2014 03:00";"29/12/2014 03:00";"29/12/2014 06:30";"29/12/2014 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"07/12/2014 03:00";"07/12/2014 03:00";"07/12/2014 06:30";"07/12/2014 06:30";"Realizado";"  "
"TAP";" 2520";"0";"I";"SBFZ";"LPPT";"11/12/2014 23:25";"11/12/2014 23:25";"12/12/2014 06:30";"12/12/2014 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"31/12/2014 03:00";"31/12/2014 03:00";"31/12/2014 06:30";"31/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"02/12/2014 21:56";"02/12/2014 21:56";"03/12/2014 06:30";"03/12/2014 06:30";"Realizado";"  "
"TAP";" 2520";"0";"I";"SBFZ";"LPPT";"25/12/2014 23:25";"25/12/2014 23:25";"26/12/2014 06:30";"26/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"25/12/2014 03:05";"25/12/2014 03:05";"25/12/2014 06:30";"25/12/2014 06:30";"Realizado";"  "
"TPA";" 0850";"0";"G";"SGAS";"SPIM";"25/12/2014 03:00";"  ";"25/12/2014 06:30";"  ";"Cancelado";"XN"
"GEC";" 8260";"0";"G";"SPIM";"SEQM";"02/12/2014 04:15";"02/12/2014 04:15";"02/12/2014 06:30";"02/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"28/12/2014 21:56";"28/12/2014 21:56";"29/12/2014 06:30";"29/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"09/12/2014 03:05";"09/12/2014 03:05";"09/12/2014 06:30";"09/12/2014 06:30";"Realizado";"  "
"MPH";" 0072";"0";"G";"KMIA";"EHAM";"28/12/2014 22:05";"28/12/2014 22:05";"29/12/2014 06:30";"29/12/2014 06:30";"Realizado";"  "
"TPA";" 0844";"0";"G";"SPIM";"SKRG";"25/12/2014 03:30";"  ";"25/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"28/12/2014 03:00";"28/12/2014 03:00";"28/12/2014 06:30";"28/12/2014 06:30";"Realizado";"  "
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"25/12/2014 03:00";"25/12/2014 03:00";"25/12/2014 06:30";"25/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"25/12/2014 21:56";"25/12/2014 21:56";"26/12/2014 06:30";"26/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"28/12/2014 03:05";"28/12/2014 03:05";"28/12/2014 06:30";"28/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"05/12/2014 21:56";"05/12/2014 21:56";"06/12/2014 06:30";"06/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"20/12/2014 21:56";"  ";"21/12/2014 06:30";"  ";"Cancelado";"XN"
"TAM";" 3513";"0";"N";"SBAR";"SBGR";"05/12/2014 03:00";"05/12/2014 03:00";"05/12/2014 06:30";"05/12/2014 06:30";"Realizado";"  "
"DAL";" 0221";"0";"I";"KATL";"SBBR";"09/12/2014 21:56";"09/12/2014 21:56";"10/12/2014 06:30";"10/12/2014 06:30";"Realizado";"  "
"TAM";" 3359";"0";"N";"SBJP";"SBGR";"24/12/2014 03:05";"  ";"24/12/2014 06:30";"  ";"Cancelado";"XN"
"MPH";" 0072";"0";"G";"KMIA";"EHAM";"21/12/2014 22:05";"21/12/2014 22:05";"22/12/2014 06:30";"22/12/2014 06:30";"Realizado";"  "
